,CustomerID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV
115,3243,1,United States,California,Phelan,92371,"34.441123, -117.537886",34.441123,-117.537886,0,N,Yes,No,34.0,Yes,No,DSL,No,No,No,0,No,Yes,0,No,Electronic check,55.95,734.35,Yes,1,91,4498
116,2505,1,United States,California,Redlands,92373,"34.003243, -117.138286",34.003243,-117.138286,0,n,No,No,738.0,Yes,No,DSL,No,No,No,0,No,Yes,0,Yes,Electronic check,55.0,55.0,Yes,1,71,4877
117,6615,1,United States,California,Rialto,92377,"34.156758, -117.404686",34.156758,-117.404686,0,N,Yes,No,1.0,Yes,No,Fiber optic,No,Yes,No,0,No,No,0,Yes,Electronic check,74.55,74.7,Yes,1,80,5980
118,1618,1,United States,California,Running Springs,92382,"34.186211, -117.07683",34.186211,-117.07683,0,N,No,No,24.0,Yes,Yes,Fiber optic,No,Yes,No,0,No,No,0,Yes,Electronic check,80.25,1861.5,Yes,1,77,4418
119,190,1,United States,California,Tecopa,92389,"35.824572, -116.274755",35.824572,-116.274755,1,N,No,No,5.0,Yes,No,Fiber optic,No,No,No,1,Yes,Yes,0,Yes,Electronic check,925.0,453.4,,1,66,4192
120,4416,1,United States,California,Victorville,92392,"34.486835, -117.362274",34.486835,-117.362274,0,N,No,No,34.0,Yes,No,Fiber optic,No,No,No,0,No,No,0,No,Bank transfer (automatic),69.0,1538.25,,1,73,5671
121,304,1,United States,California,Wrightwood,92397,"34.358321, -117.618263",34.358321,-117.618263,1,N,Yes,No,48.0,No,No phone service,DSL,Yes,No,Yes,0,No,Yes,0,Yes,Bank transfer (automatic),45.3,2145.0,,1,65,4926
122,4215,1,United States,California,San Bernardino,92401,"34.105935, -117.2914",34.105935,-117.2914,0,N,Yes,No,8.0,Yes,No,Fiber optic,No,Yes,No,0,Yes,No,0,Yes,Electronic check,83.55,680.05,Yes,1,65,2879
123,5936,1,United States,California,San Bernardino,92410,"34.106922, -117.297553",34.106922,-117.297553,1,N,No,No,1.0,Yes,Yes,Fiber optic,No,No,No,0,No,No,0,Yes,Electronic check,74.35,1538.25,Yes,1,93,2814
124,261,1,United States,California,Riverside,92503,"33.890046, -117.455583",33.890046,-117.455583,0,N,Yes,No,2.0,Yes,No,Fiber optic,Yes,No,No,0,No,No,0,Yes,Electronic check,74.4,139.4,,1,77,4263
125,5832,1,United States,California,Riverside,92506,"33.930931, -117.361788",33.930931,-117.361788,1,n,No,No,34.0,No,No phone service,DSL,No,Yes,Yes,0,No,Yes,1,Yes,Bank transfer (automatic),43.75,903.6,,1,66,3099
126,4424,1,United States,California,Riverside,92509,"34.004379, -117.447864",34.004379,-117.447864,0,Y,No,No,738.0,No,No phone service,DSL,No,Yes,No,0,No,No,0,No,Electronic check,74.55,131.05,Yes,1,89,4099
127,5528,1,United States,California,March Air Reserve Base,92518,"33.888323, -117.277533",33.888323,-117.277533,0,y,No,No,12.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,0,No,Yes,0,Yes,Bank transfer (automatic),74.55,1238.45,,1,76,2538
128,3981,1,United States,California,Hemet,92544,"33.644585, -116.871544",33.644585,-116.871544,0,Y,No,No,20.0,Yes,Yes,Fiber optic,No,Yes,Yes,0,No,Yes,0,Yes,Electronic check,94.1,1782.4,Yes,1,87,2666
129,5129,1,United States,California,Homeland,92548,"33.761894, -117.120868",33.761894,-117.120868,1,N,Yes,No,2.0,Yes,No,Fiber optic,No,No,No,1,Yes,Yes,0,Yes,Electronic check,74.55,167.5,Yes,1,72,3715
130,3241,1,United States,California,Idyllwild,92549,"33.755039, -116.741796",33.755039,-116.741796,0,y,Yes,No,6.0,Yes,Yes,Fiber optic,No,No,No,1,No,No,0,Yes,Electronic check,80.5,502.85,Yes,1,98,5032
131,4221,1,United States,California,Moreno Valley,92557,"33.970661, -117.255039",33.970661,-117.255039,0,y,Yes,No,34.0,Yes,Yes,Fiber optic,No,No,No,0,No,No,0,Yes,Electronic check,925.0,334.8,Yes,1,82,5273
132,6624,1,United States,California,Murrieta,92563,"33.581045, -117.14719",33.581045,-117.14719,0,N,No,No,34.0,Yes,Yes,Fiber optic,No,No,Yes,1,Yes,Yes,0,No,Bank transfer (automatic),104.8,1538.25,,1,88,3492
133,157,1,United States,California,Perris,92571,"33.828289, -117.201666",33.828289,-117.201666,0,Y,Yes,No,34.0,Yes,No,Fiber optic,Yes,No,No,0,No,No,0,Yes,Bank transfer (automatic),75.2,1929.35,Yes,1,99,4517
134,4843,1,United States,California,Sun City,92586,"33.707483, -117.200006",33.707483,-117.200006,0,N,No,No,23.0,Yes,Yes,Fiber optic,No,No,No,0,No,No,0,No,Bank transfer (automatic),74.55,1758.6,Yes,1,81,2115
135,5955,1,United States,California,Sun City,92587,"33.69887, -117.25071",33.69887,-117.25071,1,N,Yes,No,34.0,Yes,Yes,Fiber optic,No,No,Yes,0,Yes,Yes,0,Yes,Electronic check,100.05,3480.0,Yes,1,72,2568
136,6539,1,United States,California,Irvine,92612,"33.643095, -117.810896",33.643095,-117.810896,0,N,No,No,638.0,Yes,Yes,Fiber optic,No,No,No,0,No,Yes,0,Yes,Electronic check,925.0,85.0,,1,80,5679
137,923,1,United States,California,Lake Forest,92630,"33.644849, -117.684254",33.644849,-117.684254,0,N,No,No,10.0,Yes,Yes,Fiber optic,No,No,No,0,Yes,No,0,Yes,Bank transfer (automatic),86.05,1538.25,Yes,1,85,2966
138,1942,1,United States,California,Huntington Beach,92646,"33.666301, -117.969501",33.666301,-117.969501,1,N,No,No,13.0,No,No phone service,DSL,Yes,No,No,1,Yes,No,0,Yes,Credit card (automatic),74.55,597.0,,1,74,6600
139,4963,1,United States,California,Huntington Beach,92648,"33.679659, -118.016195",33.679659,-118.016195,1,N,Yes,No,39.0,Yes,No,Fiber optic,No,Yes,No,0,Yes,No,0,Yes,Mailed check,86.3,3266.0,Yes,1,98,3364
140,3765,1,United States,California,Newport Beach,92661,"33.601309, -117.902304",33.601309,-117.902304,1,N,No,No,32.0,Yes,Yes,Fiber optic,No,Yes,No,0,No,No,0,Yes,Bank transfer (automatic),80.35,2596.15,Yes,1,92,5974
141,641,1,United States,California,Santa Ana,92701,"33.748478, -117.858918",33.748478,-117.858918,1,N,No,No,35.0,Yes,Yes,Fiber optic,No,No,Yes,0,Yes,Yes,0,Yes,Electronic check,100.25,3527.6,Yes,1,72,2744
142,3304,1,United States,California,Santa Ana,92707,"33.714829, -117.872941",33.714829,-117.872941,0,N,Yes,No,56.0,Yes,Yes,Fiber optic,No,Yes,No,0,Yes,Yes,1,No,Credit card (automatic),100.3,5614.45,,1,817,5170
143,837,1,United States,California,Anaheim,92805,"33.830209, -117.906099",33.830209,-117.906099,0,N,Yes,No,12.0,Yes,No,No,No internet service,No internet service,No internet service,0,No internet service,No internet service,0,No,Mailed check,19.0,233.55,Yes,1,72,3535
144,2533,1,United States,California,Anaheim,92806,"33.83796, -117.870494",33.83796,-117.870494,1,N,No,No,738.0,Yes,No,Fiber optic,Yes,No,No,0,No,No,0,No,Mailed check,75.3,75.3,Yes,1,87,3244
145,1980,1,United States,California,Anaheim,92807,"33.848733, -117.788357",33.848733,-117.788357,0,Y,No,No,4.0,Yes,Yes,Fiber optic,No,No,Yes,0,Yes,No,0,Yes,Electronic check,74.55,346.2,Yes,1,74,5808
146,3681,1,United States,California,Brea,92823,"33.924143, -117.79387",33.924143,-117.79387,0,Y,No,No,1.0,Yes,Yes,Fiber optic,No,No,No,0,Yes,No,0,Yes,Electronic check,74.55,8784.8,Yes,1,66,4880
147,489,1,United States,California,Norco,92860,"33.925833, -117.559639",33.925833,-117.559639,0,n,No,No,12.0,Yes,Yes,DSL,Yes,No,Yes,1,No,No,0,Yes,Mailed check,61.65,713.75,Yes,1,67,6600
148,2389,1,United States,California,Yorba Linda,92887,"33.884073, -117.732197",33.884073,-117.732197,0,Y,Yes,No,65.0,Yes,Yes,Fiber optic,Yes,No,Yes,0,Yes,Yes,0,No,Bank transfer (automatic),74.55,6786.4,,1,91,4196
149,4636,1,United States,California,Ventura,93001,"34.360261, -119.306383",34.360261,-119.306383,0,N,Yes,No,9.0,No,No phone service,DSL,No,Yes,No,0,No,No,0,Yes,Electronic check,29.95,248.95,Yes,1,83,6600
150,3344,1,United States,California,Ventura,93003,"34.279221, -119.221437",34.279221,-119.221437,1,N,Yes,No,9.0,Yes,No,DSL,Yes,Yes,Yes,1,No,No,0,No,Mailed check,74.55,663.05,Yes,1,76,3983
151,682,1,United States,California,Port Hueneme,93041,"34.110124, -119.100972",34.110124,-119.100972,0,N,No,No,34.0,Yes,No,No,No internet service,No internet service,No internet service,0,No internet service,No internet service,0,No,Bank transfer (automatic),20.0,137.6,Yes,1,100,4479
152,3177,1,United States,California,Summerland,93067,"34.420998, -119.60137",34.420998,-119.60137,0,Y,Yes,No,49.0,Yes,Yes,Fiber optic,No,Yes,No,0,No,Yes,0,No,Credit card (automatic),74.55,8784.8,Yes,1,96,5059
153,3597,1,United States,California,Santa Barbara,93101,"34.419203, -119.710008",34.419203,-119.710008,0,Y,Yes,No,43.0,Yes,Yes,Fiber optic,No,Yes,Yes,1,Yes,Yes,0,Yes,Bank transfer (automatic),110.75,1538.25,Yes,1,65,2728
154,5123,1,United States,California,Santa Barbara,93110,"34.437945, -119.77191",34.437945,-119.77191,0,N,Yes,No,65.0,Yes,Yes,Fiber optic,No,Yes,Yes,0,Yes,Yes,0,Yes,Electronic check,105.5,1538.25,Yes,1,89,5720
155,3468,1,United States,California,Alpaugh,93201,"35.869626, -119.498771",35.869626,-119.498771,1,Y,Yes,No,56.0,Yes,Yes,Fiber optic,Yes,No,Yes,0,Yes,Yes,1,Yes,Bank transfer (automatic),104.55,5794.65,Yes,1,91,6268
156,110,1,United States,California,Armona,93202,"36.315979, -119.710852",36.315979,-119.710852,1,N,Yes,No,10.0,Yes,Yes,Fiber optic,No,No,No,0,No,Yes,0,Yes,Electronic check,85.25,1538.25,Yes,1,75,3573
157,3195,1,United States,California,Avenal,93204,"35.916943, -120.129921",35.916943,-120.129921,0,y,Yes,No,43.0,Yes,No,DSL,No,No,No,0,Yes,No,0,No,Electronic check,925.0,2499.3,,1,65,2152
158,663,1,United States,California,Bodfish,93205,"35.523991, -118.400432",35.523991,-118.400432,0,y,No,No,1.0,Yes,No,Fiber optic,No,No,No,0,Yes,Yes,0,Yes,Electronic check,89.55,89.55,Yes,1,99,4996
159,1114,1,United States,California,Camp Nelson,93208,"36.057458, -118.591951",36.057458,-118.591951,1,Y,Yes,No,20.0,Yes,Yes,Fiber optic,No,No,No,0,Yes,Yes,0,Yes,Electronic check,74.55,1899.65,Yes,1,84,5604
160,606,1,United States,California,Coalinga,93210,"36.186867, -120.387793",36.186867,-120.387793,1,N,No,No,1.0,Yes,No,DSL,No,No,No,0,No,No,0,Yes,Mailed check,45.7,1538.25,Yes,1,95,2295
161,4000,1,United States,California,Delano,93215,"35.772244, -119.209689",35.772244,-119.209689,1,Y,No,No,2.0,Yes,Yes,Fiber optic,No,Yes,No,0,No,Yes,0,No,Electronic check,74.55,161.5,Yes,1,80,2065
162,6745,1,United States,California,Earlimart,93219,"35.858054, -119.305858",35.858054,-119.305858,0,N,No,No,34.0,Yes,No,Fiber optic,No,No,No,0,No,No,0,Yes,Bank transfer (automatic),69.55,222.3,Yes,1,87,2876
163,1360,1,United States,California,Exeter,93221,"36.301689, -119.018233",36.301689,-119.018233,0,N,No,No,1.0,Yes,No,Fiber optic,No,No,Yes,0,No,No,0,Yes,Mailed check,925.0,74.6,Yes,1,94,3860
164,2918,1,United States,California,Fellows,93224,"35.215731, -119.57013",35.215731,-119.57013,1,n,No,No,8.0,Yes,No,No,No internet service,No internet service,No internet service,0,No internet service,No internet service,0,No,Electronic check,74.55,164.3,Yes,1,83,6600
165,3113,1,United States,California,Huron,93234,"36.217864, -120.080117",36.217864,-120.080117,1,N,Yes,No,2.0,Yes,No,No,No internet service,No internet service,No internet service,0,No internet service,No internet service,1,No,Mailed check,74.55,35.9,,1,817,2362
166,4007,1,United States,California,Kernville,93238,"35.852892, -118.397782",35.852892,-118.397782,0,N,No,No,34.0,No,No phone service,DSL,No,No,No,0,No,No,0,Yes,Mailed check,24.25,96.05,Yes,1,817,2038
167,5337,1,United States,California,Lemon Cove,93244,"36.462671, -118.997291",36.462671,-118.997291,0,N,No,No,2.0,Yes,No,Fiber optic,No,No,No,0,No,No,0,No,Electronic check,69.65,145.15,,1,80,2323
168,2711,1,United States,California,Lindsay,93247,"36.205465, -119.085807",36.205465,-119.085807,1,n,No,No,4.0,Yes,No,DSL,No,No,No,0,No,No,0,No,Mailed check,74.55,191.05,Yes,1,78,2864
169,2292,1,United States,California,Maricopa,93252,"34.737031, -119.460557",34.737031,-119.460557,0,N,No,No,1.0,Yes,Yes,Fiber optic,No,No,No,0,No,No,0,Yes,Mailed check,75.05,75.05,,1,78,6600
170,559,1,United States,California,Onyx,93255,"35.676978, -118.101378",35.676978,-118.101378,0,Y,No,No,52.0,No,No phone service,DSL,No,Yes,No,0,Yes,Yes,0,Yes,Electronic check,49.15,2550.9,Yes,1,90,5597
171,557,1,United States,California,Posey,93260,"35.861928, -118.636698",35.861928,-118.636698,0,N,No,No,2.0,No,No phone service,DSL,No,No,No,0,No,Yes,0,Yes,Electronic check,74.55,62.25,,1,65,3146
172,998,1,United States,California,Shafter,93263,"35.490705, -119.286833",35.490705,-119.286833,1,N,Yes,No,1.0,Yes,No,Fiber optic,No,No,No,0,No,Yes,0,No,Electronic check,74.55,80.0,Yes,1,817,2046
173,40,1,United States,California,Tipton,93272,"36.047414, -119.344304",36.047414,-119.344304,1,Y,No,No,2.0,Yes,No,DSL,Yes,No,No,0,No,No,0,Yes,Electronic check,49.25,1538.25,Yes,1,89,3475
174,1565,1,United States,California,Wofford Heights,93285,"35.690535, -118.552784",35.690535,-118.552784,0,N,No,No,738.0,Yes,Yes,Fiber optic,No,No,No,0,No,No,0,Yes,Credit card (automatic),74.55,270.7,Yes,1,69,4965
175,4170,1,United States,California,Visalia,93292,"36.37559, -119.211689",36.37559,-119.211689,0,N,Yes,No,638.0,Yes,No,DSL,No,No,Yes,0,No,No,0,Yes,Electronic check,50.15,168.15,,1,86,3273
176,5075,1,United States,California,Bakersfield,93311,"35.16207, -119.194488",35.16207,-119.194488,0,N,No,No,738.0,Yes,No,Fiber optic,Yes,Yes,No,0,No,No,0,Yes,Bank transfer (automatic),74.55,2015.35,Yes,1,85,4535
177,698,1,United States,California,San Luis Obispo,93405,"35.236549, -120.727344",35.236549,-120.727344,1,y,No,No,738.0,Yes,No,No,No internet service,No internet service,No internet service,0,No internet service,No internet service,0,No,Mailed check,925.0,19.55,,1,66,3556
178,3497,1,United States,California,Lompoc,93436,"34.601055, -120.382917",34.601055,-120.382917,1,N,Yes,No,34.0,Yes,Yes,Fiber optic,No,No,No,0,No,Yes,0,Yes,Electronic check,74.55,381.3,Yes,1,74,6600
179,1091,1,United States,California,Lompoc,93437,"34.757477, -120.550507",34.757477,-120.550507,0,N,No,No,3.0,Yes,No,DSL,No,No,No,0,No,No,0,Yes,Electronic check,925.0,1538.25,,1,67,2450
180,3729,1,United States,California,Los Alamos,93440,"34.758699, -120.275839",34.758699,-120.275839,1,y,Yes,No,33.0,Yes,Yes,Fiber optic,No,No,No,0,Yes,Yes,0,Yes,Electronic check,94.5,3105.55,Yes,1,96,4333
181,1850,1,United States,California,Oceano,93445,"35.059695, -120.604741",35.059695,-120.604741,0,Y,No,No,30.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,0,No,No,0,No,Credit card (automatic),91.7,2758.15,Yes,1,97,2482
182,4568,1,United States,California,Pismo Beach,93449,"35.165668, -120.655842",35.165668,-120.655842,0,N,No,No,45.0,Yes,Yes,Fiber optic,No,No,Yes,1,No,No,0,Yes,Electronic check,87.25,3941.7,Yes,1,73,6600
183,3627,1,United States,California,Mojave,93501,"35.097323, -118.171288",35.097323,-118.171288,1,N,No,No,10.0,Yes,Yes,Fiber optic,Yes,No,No,0,Yes,Yes,0,No,Electronic check,98.55,1008.55,,1,80,3658
184,4743,1,United States,California,Johannesburg,93528,"35.363339, -117.637641",35.363339,-117.637641,1,Y,No,No,34.0,Yes,Yes,Fiber optic,No,No,Yes,0,Yes,Yes,0,Yes,Electronic check,98.55,1538.25,Yes,1,92,5444
185,1482,1,United States,California,Keene,93531,"35.214982, -118.59049",35.214982,-118.59049,0,N,No,No,15.0,Yes,No,Fiber optic,No,Yes,No,0,No,Yes,0,Yes,Bank transfer (automatic),85.9,1269.55,Yes,1,96,3579
186,1274,1,United States,California,Lancaster,93535,"34.712708, -117.889656",34.712708,-117.889656,0,N,No,No,22.0,Yes,No,Fiber optic,No,No,No,0,Yes,Yes,0,No,Electronic check,89.25,1907.85,Yes,1,817,3161
187,5238,1,United States,California,Lancaster,93536,"34.741406, -118.38111",34.741406,-118.38111,0,N,Yes,No,3.0,Yes,No,Fiber optic,No,No,No,0,No,No,0,Yes,Electronic check,70.3,208.85,Yes,1,66,3038
188,143,1,United States,California,Palmdale,93552,"34.557711, -118.029441",34.557711,-118.029441,0,N,No,No,15.0,Yes,Yes,Fiber optic,No,No,No,0,Yes,Yes,0,Yes,Electronic check,93.35,1444.65,Yes,1,77,6600
189,2742,1,United States,California,Pearblossom,93553,"34.445239, -117.894868",34.445239,-117.894868,0,N,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,0,No internet service,No internet service,0,No,Mailed check,74.55,19.9,,1,100,4248
190,4130,1,United States,California,Randsburg,93554,"35.405722, -117.773354",35.405722,-117.773354,0,N,Yes,No,5.0,Yes,No,Fiber optic,Yes,No,Yes,0,No,Yes,0,Yes,Mailed check,74.55,454.15,Yes,1,79,4356
191,1372,1,United States,California,Ridgecrest,93555,"35.603913, -117.67828",35.603913,-117.67828,1,N,Yes,No,33.0,Yes,No,Fiber optic,No,No,Yes,0,Yes,Yes,1,Yes,Electronic check,95.8,3036.75,Yes,1,76,4161
192,5197,1,United States,California,Trona,93562,"35.74837, -117.384948",35.74837,-117.384948,1,N,No,No,738.0,Yes,Yes,Fiber optic,No,Yes,No,0,No,No,0,Yes,Electronic check,74.55,184.65,Yes,1,97,3051
193,206,1,United States,California,Palmdale,93591,"34.598221, -117.79593",34.598221,-117.79593,0,N,No,No,2.0,Yes,No,DSL,No,No,No,0,No,No,0,No,Electronic check,45.35,89.5,Yes,1,81,3478
194,3274,1,United States,California,Bass Lake,93604,"37.458367, -119.345011",37.458367,-119.345011,0,y,No,No,34.0,Yes,No,DSL,No,No,No,1,No,No,0,Yes,Electronic check,52.2,52.2,Yes,1,71,4138
195,474,1,United States,California,Biola,93606,"36.798882, -120.019511",36.798882,-120.019511,1,Y,No,No,46.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,0,Yes,Yes,1,Yes,Electronic check,110.0,1538.25,Yes,1,81,2403
196,2099,1,United States,California,Five Points,93624,"36.397745, -120.119911",36.397745,-120.119911,0,y,No,No,62.0,Yes,Yes,Fiber optic,No,No,Yes,0,Yes,Yes,1,Yes,Electronic check,74.55,6125.4,Yes,1,92,5016
197,1000,1,United States,California,Friant,93626,"37.027663, -119.69056",37.027663,-119.69056,0,N,No,No,34.0,Yes,Yes,Fiber optic,No,No,No,1,Yes,Yes,0,Yes,Electronic check,74.55,1058.25,Yes,1,74,5184
198,2191,1,United States,California,Kerman,93630,"36.727418, -120.123526",36.727418,-120.123526,0,N,No,No,34.0,Yes,No,Fiber optic,No,Yes,No,0,Yes,No,0,Yes,Electronic check,74.55,489.45,Yes,1,75,4694
199,2993,1,United States,California,Madera,93637,"36.902954, -120.194274",36.902954,-120.194274,1,N,Yes,No,40.0,Yes,Yes,Fiber optic,No,Yes,No,0,Yes,Yes,0,Yes,Electronic check,101.3,4113.1,Yes,1,70,2576
200,1230,1,United States,California,Madera,93638,"37.004068, -119.930027",37.004068,-119.930027,1,N,No,No,34.0,Yes,No,Fiber optic,No,No,No,0,No,No,0,Yes,Electronic check,74.55,69.55,Yes,1,76,3042
201,1533,1,United States,California,Mendota,93640,"36.687292, -120.437354",36.687292,-120.437354,0,N,No,No,58.0,Yes,Yes,Fiber optic,No,Yes,Yes,0,Yes,Yes,1,Yes,Bank transfer (automatic),103.25,6017.65,Yes,1,74,6105
202,3425,1,United States,California,Miramonte,93641,"36.696759, -119.024051",36.696759,-119.024051,0,N,No,No,70.0,Yes,Yes,Fiber optic,Yes,No,No,1,Yes,Yes,1,Yes,Credit card (automatic),104.0,7250.15,Yes,1,80,4544
203,4451,1,United States,California,Orosi,93647,"36.600185, -119.175655",36.600185,-119.175655,1,N,No,No,2.0,Yes,No,Fiber optic,No,No,Yes,0,No,Yes,0,Yes,Mailed check,74.55,178.7,Yes,1,95,2969
204,71,1,United States,California,Fresno,93650,"36.841655, -119.797113",36.841655,-119.797113,1,n,Yes,No,34.0,Yes,Yes,Fiber optic,No,Yes,Yes,1,Yes,Yes,0,Yes,Electronic check,74.55,2317.1,Yes,1,89,4123
205,1586,1,United States,California,San Joaquin,93660,"36.600193, -120.153393",36.600193,-120.153393,1,N,Yes,No,34.0,Yes,No,Fiber optic,No,Yes,Yes,0,Yes,No,0,Yes,Credit card (automatic),89.45,1430.25,,1,73,3696
206,2547,1,United States,California,Selma,93662,"36.545322, -119.642281",36.545322,-119.642281,0,n,Yes,No,7.0,Yes,Yes,Fiber optic,No,No,No,0,Yes,Yes,0,Yes,Bank transfer (automatic),95.6,644.35,Yes,1,83,3265
207,2172,1,United States,California,South Dos Palos,93665,"36.959731, -120.653519",36.959731,-120.653519,1,N,Yes,No,60.0,Yes,No,Fiber optic,No,Yes,Yes,0,Yes,No,1,No,Electronic check,74.55,5453.4,Yes,1,76,4111
208,6426,1,United States,California,Tollhouse,93667,"36.993666, -119.348267",36.993666,-119.348267,0,N,Yes,No,50.0,Yes,Yes,Fiber optic,Yes,Yes,No,1,Yes,Yes,1,No,Electronic check,925.0,5610.7,Yes,1,82,4274
209,6508,1,United States,California,Squaw Valley,93675,"36.719141, -119.202677",36.719141,-119.202677,1,Y,No,No,4.0,Yes,No,Fiber optic,No,No,No,0,Yes,No,0,Yes,Electronic check,74.55,292.8,Yes,1,72,5301
210,4960,1,United States,California,Fresno,93703,"36.768774, -119.762633",36.768774,-119.762633,1,N,No,No,1.0,Yes,No,DSL,No,No,No,0,No,No,0,No,Mailed check,74.55,44.4,Yes,1,89,3522
211,496,1,United States,California,Fresno,93706,"36.654614, -119.903674",36.654614,-119.903674,1,Y,No,No,55.0,Yes,Yes,Fiber optic,No,No,Yes,0,Yes,Yes,1,Yes,Electronic check,100.0,5509.3,,1,83,5679
212,704,1,United States,California,Fresno,93711,"36.833002, -119.82947",36.833002,-119.82947,0,N,Yes,No,12.0,Yes,No,No,No internet service,No internet service,No internet service,0,No internet service,No internet service,1,No,Bank transfer (automatic),19.8,229.6,Yes,1,94,2653
213,2110,1,United States,California,Fresno,93721,"36.732694, -119.783786",36.732694,-119.783786,0,N,No,No,1.0,Yes,No,Fiber optic,No,No,No,0,Yes,Yes,0,Yes,Electronic check,74.55,89.9,,1,80,5951
214,1640,1,United States,California,Big Sur,93920,"36.092975, -121.549826",36.092975,-121.549826,1,N,No,No,62.0,Yes,Yes,Fiber optic,No,No,Yes,0,Yes,Yes,1,Yes,Electronic check,74.55,6413.65,,1,91,5600
215,1498,1,United States,California,Carmel,93923,"36.460611, -121.852507",36.460611,-121.852507,1,N,No,No,1.0,Yes,No,DSL,No,Yes,No,0,No,No,0,No,Electronic check,50.8,50.8,Yes,1,85,3718
216,649,1,United States,California,Jolon,93928,"35.930782, -121.189757",35.930782,-121.189757,1,Y,Yes,No,34.0,Yes,No,Fiber optic,No,Yes,No,0,No,No,0,Yes,Electronic check,74.55,1538.25,Yes,1,95,5849
217,7010,1,United States,California,King City,93930,"36.220761, -120.980777",36.220761,-120.980777,0,N,No,No,34.0,Yes,No,Fiber optic,No,Yes,No,0,Yes,Yes,0,Yes,Electronic check,95.1,1538.25,Yes,1,77,5861
